Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
553f11b3-71c7-340d-8025-63646fa7f130,6f90eaad-abe3-3ce0-b9a6-2031c5674f0d,Claribel706 Wuckert783,F,GENERAL PRACTICE,800 TURNPIKE ST STE 300,NORTH ANDOVER,MA,018456156,42.66074825,-71.10724143845708,28,0
f423da58-6891-3cb2-9a34-4155c90ade4b,065eba51-cef7-3976-8654-ba8e7df887ce,Arturo47 Montes106,M,GENERAL PRACTICE,1165 NORTH PLEASANT STREET,AMHERST,MA,01002,42.40927615,-72.52971238527101,2,0
d692c562-9e0e-321d-b1df-c57f161d1c99,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Wanda961 Goyette777,F,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,7,0
8eed4560-6f7a-360c-814f-d1f9120ed4c3,6873525f-1680-3ceb-b536-270d44b46e2e,Lai148 Nicolas769,F,GENERAL PRACTICE,500 COLUMBIA RD,DORCHESTER,MA,021252322,42.3147979,-71.067633,106,0
80234014-4787-359b-abe0-efe582600ad9,da35b999-0af8-380e-9912-cd8b3bc09f53,Charleen536 Hirthe744,F,GENERAL PRACTICE,50 REDFIELD ST,WORCESTER,MA,016081531,42.2625621,-71.8018877,14,0
50b1af29-0c31-3d7a-bb06-e9ae453ccef8,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Rudolf736 Vandervort697,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,44,0
8f29921b-a5fa-3172-b139-414e09529458,bce5b907-584b-345d-bbcf-912cf56cb6c3,Katia630 Parisian75,F,GENERAL PRACTICE,11-15 SANDERSDALE ROAD,WORCESTER,MA,016032467,42.0667952,-72.0084995,83,0
4127ada1-ebdf-35f4-9718-a95c9b9e2ca6,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Nicholle822 Satterfield305,F,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,242,0
585fc94b-2f8d-342b-b76a-b2a33bbb7fe5,0ec04450-c150-322d-b2c3-1449d672a23c,Yolando662 Huels583,F,GENERAL PRACTICE,110 W SQUANTUM ST,NORTH QUINCY,MA,021712122,42.27259075,-71.03082765,13,0
48e9b22b-b2f8-39b4-97e6-3b27e6ec46cf,fd650ebc-a642-3818-b073-692473cd31f1,Larisa542 Kris249,F,GENERAL PRACTICE,900 CUMMING CENTER,BEVERLY,MA,019156181,42.5584284,-70.8800491,4,0
d898b0c7-0a09-3886-8e07-fa9c7677d64a,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Crystle668 McCullough561,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,487,0
0bab3d38-e464-384c-b62d-c42137016554,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Tambra47 Bosco882,F,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,6,0
b90fbe0a-63d5-33f1-80b1-e41d230bb722,9cfdd210-a2ed-34d6-9381-2f5d999011ca,Warren653 Beier427,M,GENERAL PRACTICE,21 HIGHLAND AVE,NEWBURYPORT,MA,019503873,42.814341671166744,-70.88998002772408,14,0
b5756406-78ae-3d49-a48b-f7f80c8c7b65,75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,Paul232 Bartell116,M,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402296,42.20105435,-72.628169560868,18,0
f4741638-cc1a-3778-9a44-241c4af66101,7e8bd0f2-2746-355e-92ef-9473818c58a2,Ivory697 Okuneva707,M,GENERAL PRACTICE,90 SUTTON STREET  SUITE 3-4,NORTH ANDOVER,MA,018451655,42.705281049999996,-71.13643624887442,6,0
7db9f89b-aa42-3dc7-872f-933210c5e1dd,dd280187-8662-3732-af81-595d10572911,Clifton91 Lakin515,M,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,45,0
a1a4cef6-a583-3d22-9591-36faedd0ca99,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Maricarmen445 Delafuente833,F,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,106,0
41a26cd0-6b4e-3741-9218-3775e768303a,004554b4-3068-3938-832d-fa7cbe1cd1fb,Luba688 Littel644,F,GENERAL PRACTICE,25 STONEHAVEN DRIVE,WEYMOUTH,MA,021903951,42.1589443,-70.94970431672323,5,0
413698d1-7679-348e-ac7a-c0a01052f5a4,dae3ee01-f383-366e-9ad6-dc92963064ea,Orville751 Will178,M,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,20,0
505050ca-87b6-3d7a-937c-30835859166c,dac75bc1-cbfa-306b-9a0a-88d5edf3638d,Henry768 Ebert178,M,GENERAL PRACTICE,170 COREY ROAD,BRIGHTON,MA,021358244,42.3433093,-71.14003855124017,3,0
73c4e181-5c2f-3034-b94f-8d3782ab4893,b7488009-cd48-3a0d-87c4-6c47d1ceb3c8,Marielle507 Hayes766,F,GENERAL PRACTICE,95 COMMERCIAL STREET,BRAINTREE,MA,021844301,42.22110375,-70.97097247044559,1,0
8597483d-2b88-3b52-b7f5-cf08f96d86a5,371948e4-733a-33b6-a835-68abefdeb59f,Roxanna261 Gleichner915,F,GENERAL PRACTICE,197 ADAMS RD,WILLIAMSTOWN,MA,012672930,42.704126099999996,-73.19043030392987,20,0
13822245-7f0c-39d9-9551-70465dd8181f,679a8e99-0f35-3eec-94ed-d8341e9fe33c,Maricruz991 Hahn503,F,GENERAL PRACTICE,140 WEBB STREET,WEYMOUTH,MA,021882736,42.22281125,-70.96226691624932,2,0
5410ae04-90bb-3130-9eb8-49984507e8a6,bb09ee7d-f4e1-3b26-8739-a14467b47764,Iraida50 Lehner980,F,GENERAL PRACTICE,87 NORTH MAIN ST,LEOMINSTER,MA,014535507,42.53527525,-71.75633303305392,21,0
95379fa2-0981-341f-89de-58354f6f4668,089bceb2-0ecb-3650-95e9-e7260248b809,Donny470 Reynolds644,M,GENERAL PRACTICE,50 W MAIN ST,HOPKINTON,MA,017481672,42.22029125,-71.53814854921914,7,0
ada4a413-fe63-314f-87e6-957f6780ab8e,63b4f233-fb49-3b1e-a17c-2d572367b131,Jerry654 Baumbach677,M,GENERAL PRACTICE,2222 CENTRE STREET,WEST ROXBURY,MA,021324034,42.27370345,-71.15856364656862,5,0
b246cd13-93bd-3e34-8e25-4a22ba9c7242,f82ff162-c689-3682-876c-220cf96eb97b,Billy698 Schoen8,M,GENERAL PRACTICE,74 MAIN ST,FRAMINGHAM,MA,017022952,42.2976266,-71.42605348361442,86,0
a919679a-e9ed-3b24-a387-011350c87068,9d989fcf-4ad9-3972-ada3-f275d967781e,Cristi782 Miller503,F,GENERAL PRACTICE,100 TER HEUN DR,SANDWICH,MA,025632377,41.7579043,-70.4968152,23,0
d6f72717-5335-38ec-802f-40586227fce2,92d919ab-8380-3fda-a5f1-838e69b819c1,Clemente531 Pagan507,M,GENERAL PRACTICE,300 TRADECENTER STE 4750,WOBURN,MA,018017420,42.4994143,-71.161659,6,0
de03c18f-fea5-3960-b669-8c2d5dea2d7a,87472bc2-7c23-37cc-8355-7f3e88614b6b,Dean966 Kris249,M,GENERAL PRACTICE,305 MAPLE STREET,EAST LONGMEADOW,MA,010282765,42.059258494749486,-72.53388585052694,5,0
aee17ebf-1676-37bb-a7d8-d2660524c47a,7a5f7ae1-8437-3f5e-b788-5c2ad57f0a0b,Armando772 Nazario58,M,GENERAL PRACTICE,29 ORCHARD ST,SOUTHBRIDGE,MA,015504003,42.076356200000006,-72.04167805,32,0
4ea58c57-39fd-38c7-bfda-dc8cab8e2bc8,af3871c3-2098-3051-bcb7-8a919e194a16,Sherwood961 O'Conner199,M,GENERAL PRACTICE,97 LIBBEY PKWY,WEYMOUTH,MA,021893110,42.19322885,-70.94589987654936,87,0
8da5531e-3df9-3644-b98b-59c3927e7502,542185c1-943a-30f4-aba0-0efaa92488a4,Ana Luisa894 Razo972,F,GENERAL PRACTICE,142 LAKE ST,ARLINGTON,MA,024764738,42.40328885,-71.15140830652837,98,0
3f38b2e7-ee99-3fd4-84c4-23495d1af99a,a2cc09de-c1e2-3126-8c09-d49f95225281,Cristi782 Leannon79,F,GENERAL PRACTICE,300 LONGWOOD AVE,WALTHAM,MA,024532741,42.3756401,-71.2358004,37,0
5871bea0-8c5a-387d-84fa-3e74cfae5f4d,9f2f60a6-87a4-3f45-b753-b63b5b7e9993,Raul814 Considine820,M,GENERAL PRACTICE,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,145,0
0ce3b15c-9457-38af-9118-d470d58500a5,44cb1162-a345-3477-8723-c202a3c8cdcd,Jamey282 Graham902,M,GENERAL PRACTICE,73 W MAIN ST,HOPKINTON,MA,017481619,42.21799145,-71.54005509979045,57,0
1be5013a-ebb9-3d7c-959a-dc4dcb7d4442,c5306a86-09a1-32d9-875a-67ef56e131c0,Earnest658 Gutkowski940,M,GENERAL PRACTICE,242 SUTTON ST,NORTH ANDOVER,MA,018451631,42.70773345,-71.1300651,37,0
ee2c6446-46a1-300c-bb25-98b750262635,ab16be57-62ea-39a5-8f7a-ee1285cf6934,Ciara810 Gibson10,F,GENERAL PRACTICE,115 MILL ST,PETERSHAM,MA,013669503,42.4865962,-72.1893057,56,0
338be831-5d07-3f99-a4f5-864db1de1178,f341c366-8313-3790-ab26-d8d27b116ff5,Odell776 Greenholt190,F,GENERAL PRACTICE,80 LINCOLN STREET,WALTHAM,MA,024535465,42.39322121170625,-71.24104146434591,66,0
f7449243-0453-3e70-b2fa-1ef24a420cea,0d7ef8ee-4e45-3b40-9f2b-f558dce71574,Jaime666 Zambrano764,M,GENERAL PRACTICE,200 BOYLSTON ST,CHESTNUT HILL,MA,024672008,42.318869649999996,-71.17524247213663,17,0
93bc3bf5-b624-3295-9ba7-e3860d98a495,1de1aeee-4088-391b-af7a-95d7cfaeaf32,Jerrod232 Denesik803,M,GENERAL PRACTICE,57 PROSPECT ST,NANTUCKET,MA,025542799,41.27514065,-70.10108985970798,2,0
a99fb8d0-f674-35ee-8cb5-f5ed9e61eba1,f312977e-8f41-3816-84cc-e5b12ba36955,Harlan808 Langosh790,M,GENERAL PRACTICE,1153 CENTRE ST,JAMAICA PLAIN,MA,021303446,42.3017598,-71.12855793387442,6,0
1a205473-6e0a-3439-8e79-b2d8e6e5a437,0519b293-2e92-3eb3-aeef-233da0babc93,Joslyn677 Friesen796,F,GENERAL PRACTICE,40 PARKHURST ROAD,CHELMSFORD,MA,018241511,42.6198215,-71.36189212971482,10,0
330b8743-d3ad-3ba1-b328-4a82880762f9,8fede172-e8ad-3a42-ba59-5d63b0fdc670,Elroy493 Stokes453,M,GENERAL PRACTICE,460 W MAIN ST,HYANNIS,MA,026013855,41.64987207007028,-70.31279933758786,24,0
0c5d8a6a-cc24-3c3f-9797-ad1108d6b1ab,5c896155-eb9a-383e-9162-a43ebb7f1cc5,Sammy219 Mayert710,M,GENERAL PRACTICE,400 LINDEN PONDS WAY,HINGHAM,MA,020433784,42.1972249,-70.91712645007524,3,0
8496b1d1-5793-3a4b-9057-40a7ab854861,c5403c4f-14d5-3171-9227-a9b8327f3149,Lonnie913 Ferry570,F,GENERAL PRACTICE,52 OLNEY RD,CHICOPEE,MA,010202103,42.1487691,-72.6071119,71,0
ed3a1055-ac33-3045-9cfb-eabda95063a9,a730c5e6-a15f-3e36-8112-8579e507d330,Drew592 Ankunding277,M,GENERAL PRACTICE,28 LORD RD,MARLBOROUGH,MA,017524549,42.34718040987546,-71.57283065352654,113,0
02f43b74-b39d-3df7-bc94-52b06cedda23,4ffc4e4b-9d8d-3c30-ad84-fc9a7209da94,Madelyn308 Carter549,F,GENERAL PRACTICE,4525 ACUSHNET AVENUE,NEW BEDFORD,MA,027454727,41.74080975,-70.94731021257817,1,0
05204cb8-4d7c-3bde-8fa2-af5c110a5178,389323ef-b127-3a06-a22d-e24aef033e5d,Dina200 Streich926,F,GENERAL PRACTICE,200 PROVIDENCE HWY,DEDHAM,MA,020261881,42.22214545274341,-71.18159060546684,144,0
cdf39c5b-cf59-371a-ab44-95f8e3613707,bebc1dac-6c42-3225-b0ba-23278cdf2a62,Antonia30 Hackett68,M,GENERAL PRACTICE,464 MAIN STREET,AGAWAM,MA,010011826,42.07695165,-72.62026217030348,2,0
76258aaa-39d8-3575-9eeb-def6fe15f18f,82248deb-13cc-31b2-8764-0233e159a93a,Hank686 Kemmer137,M,GENERAL PRACTICE,19 DEPOT STREET,ADAMS,MA,012201856,42.623644600000006,-73.11852130252683,15,0
27eef106-a0dd-3867-b3f0-34ec2f36934a,ce4d0501-49eb-396a-bc56-545fdfc624b0,Mauricio81 Daniel959,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,24,0
081fccaa-30c9-3d29-bae9-b861d94e74f6,70e943de-a18b-3e03-a204-ecca2f01b6d1,Cristobal567 Jimínez732,M,GENERAL PRACTICE,76 NORTH MAIN STREET,WEST BOYLSTON,MA,015831130,42.393642299999996,-71.79207534741954,12,0
8d4457ff-9e41-37cd-88f6-bc6fa84d6757,e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,Isaac321 Kub800,M,GENERAL PRACTICE,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,244,0
7fd3aaa8-7f48-3384-9be1-3be57e5d6963,9e469108-97a0-350a-b6ba-be2a286b3dcc,Tereasa291 Mueller846,F,GENERAL PRACTICE,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,1,0
3350687e-32e8-3976-bfb3-35f8255a7ea2,afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,Hyman89 Schmeler639,M,GENERAL PRACTICE,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,30,0
6adf8f05-067b-378a-bc77-5475af7edd7a,06cc2462-430f-3322-9c87-7e971125f510,Bryon392 Mann644,M,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,80,0
125a9cc6-2846-3757-b82b-3dfef7954bf3,0899da04-19b2-33b7-9d12-db40b0491c1b,Morton637 Franecki195,M,GENERAL PRACTICE,780 ALBANY ST,BOSTON,MA,021182524,42.333645250000004,-71.07279114401811,9,0
e1dac68f-27ba-3601-aca8-99df3eea1d08,479427f6-9419-3eba-b2c2-b037b4b89493,Karlene380 O'Keefe54,F,GENERAL PRACTICE,180 GEORGE WASHINGTON BLVD,HULL,MA,020453069,42.2630377,-70.8606109,43,0
242c4bb9-ff34-3d34-963e-a97f0c7574db,98bf9e06-f827-310f-8022-35ee33686f76,Edward499 Torp761,M,GENERAL PRACTICE,204 PROCTOR AVE,REVERE,MA,021514923,42.41420445,-71.0184707933218,1,0
c2df8129-dfa9-3a4d-911e-05d98e51da2e,dd456e39-9f82-303b-9c3f-5db0e82a437e,Gerardo48 Conn188,M,GENERAL PRACTICE,26 QUEEN ST,WORCESTER,MA,016102473,42.25930925,-71.81494729825698,19,0
60261f71-b460-337a-b9cc-b098ed1e6656,759de184-595f-3131-ba20-6a412553496d,Marco578 Pacocha935,M,GENERAL PRACTICE,49 THOMAS PATTEN DR,RANDOLPH,MA,023683901,42.1594587,-71.06112167252701,1,0
492de0d4-4317-3e92-826c-b3fe5289836d,db106514-f254-3402-b6a4-6d210c78c7e2,Kimbra238 Runolfsdottir785,F,GENERAL PRACTICE,211 FRANKLIN STREET,QUINCY,MA,021697833,42.23691085,-71.00237199954586,3,0
5853df6f-1348-3d4e-8eb4-af49fb1b1ed3,ee7fab6f-6438-394f-b1f2-3e452f8f055a,Domonique463 Satterfield305,F,GENERAL PRACTICE,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,19,0
9e7e72ba-9c6b-3c72-acf5-33fa49cf6ed2,79508e39-d0b0-3613-9d54-168f6e1c3a18,Antonette454 Tromp100,F,GENERAL PRACTICE,200 GROTON ROAD,GROTON,MA,014502056,42.577352149999996,-71.57414587343038,162,0
a6be96ab-aee5-3906-8015-514ca83f35dd,af570aee-a397-372c-8eba-5c2b18662b0f,Tyron580 Runolfsdottir785,M,GENERAL PRACTICE,800 W CUMMINGS PARK STE 2250,WOBURN,MA,018016372,42.4961562,-71.1258904921298,23,0
da28a3f7-833e-3af1-8685-700fe7c2c39f,907b1d2f-2bf8-31b5-abc2-14d6b75faa96,Ellis535 Ernser583,M,GENERAL PRACTICE,340 MAPLE ST,MARLBOROUGH,MA,017523200,42.3358161,-71.54106510218209,99,0
4886f6ba-f23a-3f9d-aa6f-3bdd1bb54a08,1ce0d1a3-b507-3ad1-afc5-b25bfe48b8dc,Dovie983 Welch179,F,GENERAL PRACTICE,10 PEARL STREET,STOUGHTON,MA,020722364,42.125716800000006,-71.1025481568314,4,0
cd3921dc-e403-3e37-a44e-6caba02dc5c3,922d1031-d968-39c2-b73c-d5a495c39068,Todd315 Steuber698,M,GENERAL PRACTICE,350 LINCOLN ST STE 1102,HINGHAM,MA,020432801,42.248735,-70.9209846,5,0
65b51b27-0f7c-394a-9d34-7f14b953d2ee,880fad59-9c38-3a21-a39f-ccc801502ab3,Halina47 Pollich983,F,GENERAL PRACTICE,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,9,0
e62cdca7-9f47-3c29-9053-6cde4acc2112,352f2e3b-0708-3eb4-9f7e-e73a685bf379,Gregg522 Willms744,M,GENERAL PRACTICE,157 UNION ST,SOUTHBOROUGH,MA,017721215,42.3056501,-71.5245087,132,0
fb8bcad7-5cb5-35d9-a6df-ccf14b20fcae,34f7bdc0-0550-333e-a53f-5e2af5a6d4ec,Augustine565 Kreiger457,M,GENERAL PRACTICE,212 S MEADOW RD UNIT 5C,PLYMOUTH,MA,023605450,41.9426657,-70.7618592,22,0
d713e681-bd6b-3ecb-a8c3-f61adfac1388,a2d45ee8-b930-3169-b612-f602961ad212,Valentine262 Leannon79,M,GENERAL PRACTICE,37 MINUTEMAN WAY,SHREWSBURY,MA,015452229,42.288207,-71.73443816915585,184,0
830eb2d8-838c-30b7-be98-148172a6351b,0fa1cab9-83c1-3c85-b7bc-53d8b922e2f7,Annita733 Frami345,F,GENERAL PRACTICE,115 LINCOLN STREET,WORCESTER,MA,016081216,42.2768165,-71.795274,56,0
9efb7e99-7bbd-3551-9622-d38e4fe2bf36,817f4acb-0184-3146-9ce0-87197d8f115a,Maynard46 Buckridge80,M,GENERAL PRACTICE,30 NEWCROSSING RD STE 301,READING,MA,01867,42.51809619399502,-71.0959083715027,19,0
e94aa06c-d0f2-395c-8866-f7210592a588,a767ef82-13a7-356f-8fb8-5e8869426bda,Chauncey770 Willms744,M,GENERAL PRACTICE,3 HARVEST CIR,LINCOLN,MA,017733213,42.44715,-71.319067,1,0
d9f783ae-b66c-3d8a-9cd9-314fba658a95,10ffe7b1-2f94-3f12-9288-679da05a1ec9,Odessa199 Hintz995,F,GENERAL PRACTICE,133 LITTLETON RD,WESTFORD,MA,01886,42.57056335,-71.41736646422413,90,0
310dad01-149f-345c-b747-0a26822912ec,4fa643ae-1f58-3c2e-9f33-0ba56345ad10,Sharyl439 Williamson769,F,GENERAL PRACTICE,361 MAIN ST,WAREHAM,MA,025712153,41.761384899999996,-70.71911431737183,163,0
8de858a6-b067-3511-aed2-3d41c20a8f81,e98ef46c-e94c-34bc-9cf5-134d8ddcbac5,Patsy569 Olson653,F,GENERAL PRACTICE,10 EMORY ST,ATTLEBORO,MA,027033002,41.9447388,-71.27972821642685,1,0
820018d7-2114-311e-829b-536471dc5936,a73a3693-57ac-367e-b29e-f0f834cbaf66,Chelsey293 Simonis280,F,GENERAL PRACTICE,10 CORDAGE PARK CIR,PLYMOUTH,MA,023607318,41.9788991,-70.6879608,31,0
81946389-41e4-3fe2-83e6-dc334b068fe0,e6d63525-40f0-3391-a58a-e6a03598911f,Arron144 Kassulke119,M,GENERAL PRACTICE,400 STANLEY ST,FALL RIVER,MA,027206009,41.7148511,-71.13527009152534,58,0
fb97ccb8-58ad-3eaa-87df-30c92285a7f7,fb4a08b8-57ee-382b-b3cb-43d94f1bb4c0,Jude172 Hammes673,M,GENERAL PRACTICE,1010 SOUTH MAIN STREET,FALL RIVER,MA,027242855,41.690775450000004,-71.16515282264554,55,0
82cd2f29-e72e-39eb-bf3c-f16edfd7fe64,2b97893e-dc50-378b-a266-f089b8450329,Eva64 Tamayo777,F,GENERAL PRACTICE,250 MOUNT VERNON ST,DORCHESTER,MA,021253120,42.3194571,-71.04610844302991,151,0
34a40267-b8e3-3d4e-8693-d5c17806c740,d0894f6b-78d7-338d-82ad-b63de4d40014,Lynsey2 Lemke654,F,GENERAL PRACTICE,330 MOUNT AUBURN STREET,WALTHAM,MA,02452,42.3756401,-71.2358004,82,0
19f3d599-9eba-3182-a4fd-adef4b80e2cd,310d02fb-ba0c-3b5a-9ab3-8d7bb8e7b661,Felica690 Farrell962,F,GENERAL PRACTICE,709 WASHINGTON STREET,CANTON,MA,02021,42.1561851,-71.1452049,57,0
d4d7598b-6b58-312f-a1bd-2d072465f8a9,5d1b509e-a048-357f-807e-6b863006e337,Celestina960 Reichert620,F,GENERAL PRACTICE,65 WALNUT ST,WELLESLEY HILLS,MA,024812118,42.3213892,-71.2586343,25,0
ef1661bd-5f44-3083-833e-bb120aa576a7,3d5fbf38-c781-3e04-8c7e-5a402611b7d4,Enriqueta274 Barton704,F,GENERAL PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,272,0
b9052fa5-478b-3ef3-9d33-4a8b06ad5984,d6b03647-983f-3162-af9e-b12aea026f13,Son314 MacGyver246,M,GENERAL PRACTICE,65 NEWBURYPORT TPKE,NEWBURY,MA,019501199,42.7891081,-70.87774011339009,23,0
fb6db49b-29e8-3a04-82a7-1f7b09dc3d6f,f43f97f2-af04-3ed0-a42e-3681718cc9b2,Dorcas534 Quigley282,F,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,12,0
44a6ee0d-b106-3674-9572-38f8cfd583e4,fd5342f0-10c0-3f48-9c7e-7100a64db139,Robby860 Abshire638,M,GENERAL PRACTICE,30 PRINCETON BOULEVARD,LOWELL,MA,018512405,42.6353691,-71.3322833,1,0
6bc35e7a-ac73-3556-93ba-a8a4237b6bf8,03c5769d-b185-35ee-b563-9e651cff95bc,Delbert384 Rohan584,M,GENERAL PRACTICE,807 WILBRAHAM RD,SPRINGFIELD,MA,011092067,42.1108434,-72.5341133,2,0
be4f61b0-6cef-3b92-9e0d-f5f25cb98548,f202fe9c-c1dd-30d5-805e-6a26904dbbce,Christy428 Fahey393,F,GENERAL PRACTICE,256 GEORGETOWN RD,BOXFORD,MA,019211642,42.697599999999994,-70.98887494259449,9,0
b5c49c92-f8e0-3e2f-9065-e8572831dba5,7ac466c6-7968-33fd-882c-6d5418f88c8a,Alvin56 Hayes766,M,GENERAL PRACTICE,2 MEETING HOUSE RD,CHELMSFORD,MA,018242700,42.60140085,-71.35097894451894,79,0
8d690b0d-5549-3e33-bee5-90aa4b45d084,2f67494e-f17e-3248-ba68-3ca42913cca1,Majorie11 Bergstrom287,F,GENERAL PRACTICE,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,11,0
47c59814-0206-30a9-b5ca-b69e51af8992,88975fd9-b47e-3af6-af78-c58e1ecf0d5e,Azzie965 Feil794,F,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853628,42.1178811,-72.75935246865802,29,0
e00f263e-f946-3229-b2d5-481c84bef1db,52efa2e5-007f-3396-a83a-28ca015f0595,Ranee391 Turner526,F,GENERAL PRACTICE,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,33,0
b1077153-be01-3fd8-bd0f-3ba5da903a4f,19439108-9835-38fe-8ee2-1226a355cfba,Anderson154 Kunze215,M,GENERAL PRACTICE,694 WORCESTER RD,WELLESLEY,MA,024822837,42.2964859,-71.2925571,4,0
534b3406-c178-32b7-b9ff-89a3f8baf268,b5789b71-fc8e-3b7e-9eb2-3fc577943117,Ralph813 Miller503,M,GENERAL PRACTICE,81 RESERVOIR DRIVE,ATHOL,MA,013314901,42.581152349999996,-72.18775715069674,11,0
dab6a2f6-46ce-3c5f-ae6f-18c0c08f7a42,0506a7b9-05cd-32d6-a687-7589e67f8587,Buddy254 Ullrich385,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,1,0
75585535-b266-3313-bde7-0272d8200768,edd58f69-ad5f-346b-b1f9-530ccdc895f6,Shawn523 Padberg411,F,GENERAL PRACTICE,52 CARPENTER ST,ATTLEBORO,MA,027032472,41.9369576,-71.27996091755344,130,0
b22943e4-f79e-3d2f-8b86-9de25018f590,94ac48ba-e215-3ab9-ba88-a0b926d29cef,Barton704 Hahn503,M,GENERAL PRACTICE,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,5,0
9987f4c6-5a59-32f2-901c-163c13374f3a,0334ad53-5d57-384e-a411-63b075139c06,Silas208 Stamm704,M,GENERAL PRACTICE,66 CENTRAL STREET,EAST BRIDGEWATER,MA,023331913,42.03160525,-70.9572577506426,2,0
d6656753-3c33-3c95-b0c7-595ef5613044,069b90f9-309b-35e4-b990-d1dbacb962cc,Leo278 Strosin214,F,GENERAL PRACTICE,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,9,0
247dc197-37b6-3115-b12a-af2ef3fd51c5,b3f4de6b-901d-3856-ba81-35dc48a63d17,Darren774 Cronin387,M,GENERAL PRACTICE,451 ANDOVER ST STE 205,NORTH ANDOVER,MA,018455079,42.6734518,-71.1268776,36,0
847bf113-8420-361a-8054-ddcd07ce4289,e5ce3b83-f5e6-308d-aa64-82539fc2d906,Garret233 Dach178,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,024451922,42.33728028715071,-71.14536064081996,1,0
7d046673-0b6d-34af-951c-32f48f14fe29,8ce066ae-10ad-3679-9272-387e8cb21947,Bettye671 Tromp100,F,GENERAL PRACTICE,3 CHERRY ST,NEWBURYPORT,MA,019503928,42.80038345,-70.87664535540449,68,0
b234c9c0-df12-3177-b224-6ec04924b5ee,f438b8e0-d856-328a-b193-2b014fc4cb97,Tyron580 Reinger292,M,GENERAL PRACTICE,981 VARNUM AVENUE,LOWELL,MA,018541913,42.64591185,-71.36487149058269,8,0
21bfa537-3fee-3d25-aabd-a1e31f0bb71b,a2047ff6-62f2-34d7-beb9-7e164d989c75,Emma804 Larkin917,F,GENERAL PRACTICE,1200 CENTRE STREET,ROSLINDALE,MA,021311011,42.29768,-71.130463,4,0
0bd5c086-42e5-3cd6-966c-eb13950a7b1d,936ceb96-2b12-371f-aa68-ee02a9c06f4c,Alan320 Keeling57,M,GENERAL PRACTICE,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,282,0
0c5af2c7-2cf4-3ad7-b8fd-75ae897f9555,5d0d1d11-dd8a-3d28-b029-93062b6798a5,Shirley182 Flatley871,M,GENERAL PRACTICE,378 PLANTATION STREET,WORCESTER,MA,016052324,42.27966095,-71.7626143755108,1,0
